Fecha,Caudal,Caudal_log,Caudal_log1p,Caudal_log_diff,Caudal_diff,Mes,Mes_nombre,Trimestre,Trimestre_label,Año,Epoca
2011-02-23,3.443,1.4913298239537711,1.4913298239537713,-0.06597233405980041,-0.30299999999999994,2,Feb,1,Q1,2011,Seca
2011-02-24,4.893,1.7737652058557762,1.7737652058557762,0.2824353819020049,1.4499999999999997,2,Feb,1,Q1,2011,Seca
2011-02-25,4.78,1.754403682684286,1.7544036826842861,-0.01936152317149009,-0.11299999999999955,2,Feb,1,Q1,2011,Seca
2011-02-26,4.1,1.62924053973028,1.62924053973028,-0.1251631429540061,-0.6800000000000006,2,Feb,1,Q1,2011,Seca
2011-02-27,3.357,1.471783747135305,1.471783747135305,-0.15745679259497503,-0.7429999999999994,2,Feb,1,Q1,2011,Seca
2011-02-28,2.72,1.3137236682850553,1.3137236682850553,-0.15806007885024975,-0.637,2,Feb,1,Q1,2011,Seca
2011-03-01,3.337,1.4671828648532292,1.4671828648532292,0.15345919656817397,0.617,3,Mar,1,Q1,2011,Lluviosa
2011-03-02,3.87,1.5830939370944983,1.5830939370944985,0.11591107224126929,0.5329999999999999,3,Mar,1,Q1,2011,Lluviosa
2011-03-03,4.403,1.6869543548619286,1.6869543548619286,0.10386041776743005,0.5329999999999995,3,Mar,1,Q1,2011,Lluviosa
2011-03-04,8.796759999999997,2.282051718767351,2.282051718767351,0.5950973639054224,4.393759999999998,3,Mar,1,Q1,2011,Lluviosa
2011-03-05,7.752,2.169282245679625,2.1692822456796255,-0.11276947308772556,-1.0447599999999975,3,Mar,1,Q1,2011,Lluviosa
2011-03-06,6.538,2.019956894844944,2.0199568948449436,-0.1493253508346819,-1.2139999999999995,3,Mar,1,Q1,2011,Lluviosa
2011-03-07,5.742,1.908356616811869,1.908356616811869,-0.11160027803307448,-0.7960000000000003,3,Mar,1,Q1,2011,Lluviosa
2011-03-08,5.667,1.8971699836359228,1.8971699836359228,-0.011186633175946259,-0.07500000000000018,3,Mar,1,Q1,2011,Lluviosa
2011-03-09,5.32,1.843719208158766,1.843719208158766,-0.05345077547715671,-0.34699999999999953,3,Mar,1,Q1,2011,Lluviosa
2011-03-10,5.247,1.8321013485114328,1.8321013485114328,-0.011617859647333306,-0.0730000000000004,3,Mar,1,Q1,2011,Lluviosa
2011-03-11,4.927,1.7795181828057012,1.7795181828057012,-0.05258316570573163,-0.3200000000000003,3,Mar,1,Q1,2011,Lluviosa
2011-03-12,4.862,1.768490842288701,1.7684908422887007,-0.011027340517000495,-0.0649999999999995,3,Mar,1,Q1,2011,Lluviosa
2011-03-13,4.731,1.7458900355696003,1.7458900355696003,-0.022600806719100364,-0.13100000000000023,3,Mar,1,Q1,2011,Lluviosa
2011-03-14,4.6,1.7227665977411035,1.7227665977411035,-0.023123437828496796,-0.13100000000000023,3,Mar,1,Q1,2011,Lluviosa
2011-03-15,4.637,1.729352009099438,1.7293520090994379,0.006585411358334348,0.03699999999999992,3,Mar,1,Q1,2011,Lluviosa
2011-03-16,4.974,1.787416719793918,1.7874167197939181,0.05806471069448027,0.33700000000000063,3,Mar,1,Q1,2011,Lluviosa
2011-03-17,4.456,1.696715920541161,1.696715920541161,-0.09070079925275709,-0.5179999999999998,3,Mar,1,Q1,2011,Lluviosa
2011-03-18,4.356,1.678217427828926,1.6782174278289261,-0.018498492712234915,-0.10000000000000053,3,Mar,1,Q1,2011,Lluviosa
2011-03-19,4.41,1.6882490928583902,1.6882490928583902,0.010031665029464065,0.05400000000000027,3,Mar,1,Q1,2011,Lluviosa
2011-03-20,4.539,1.7118139790509668,1.7118139790509668,0.023564886192576573,0.12899999999999956,3,Mar,1,Q1,2011,Lluviosa
2011-03-21,4.501,1.704929893893321,1.704929893893321,-0.006884085157645714,-0.03799999999999937,3,Mar,1,Q1,2011,Lluviosa
2011-03-22,4.356,1.678217427828926,1.6782174278289261,-0.026712466064394924,-0.14500000000000046,3,Mar,1,Q1,2011,Lluviosa
2011-03-23,5.3,1.840549633397487,1.840549633397487,0.16233220556856076,0.944,3,Mar,1,Q1,2011,Lluviosa
2011-03-24,4.592,1.721337004931509,1.721337004931509,-0.1192126284659778,-0.7080000000000002,3,Mar,1,Q1,2011,Lluviosa
2011-03-25,4.494,1.703656587673082,1.703656587673082,-0.01768041725842706,-0.09799999999999986,3,Mar,1,Q1,2011,Lluviosa
2011-03-26,4.487,1.7023816580768385,1.7023816580768383,-0.0012749295962437568,-0.006999999999999673,3,Mar,1,Q1,2011,Lluviosa
2011-03-27,4.234,1.655175804107954,1.655175804107954,-0.047205853968884215,-0.2530000000000001,3,Mar,1,Q1,2011,Lluviosa
2011-03-28,4.094,1.6280633765572654,1.6280633765572654,-0.027112427550688656,-0.13999999999999968,3,Mar,1,Q1,2011,Lluviosa
2011-03-29,3.909,1.5910702550759157,1.5910702550759155,-0.03699312148134992,-0.1850000000000005,3,Mar,1,Q1,2011,Lluviosa
2011-03-30,3.868,1.5826831751252808,1.5826831751252808,-0.008387079950634702,-0.040999999999999925,3,Mar,1,Q1,2011,Lluviosa
2011-03-31,3.868,1.5826831751252808,1.5826831751252808,0.0,0.0,3,Mar,1,Q1,2011,Lluviosa
2011-04-01,3.807,1.5700731889118236,1.5700731889118236,-0.012609986213457214,-0.06099999999999994,4,Abr,2,Q2,2011,Lluviosa
2011-04-02,3.817,1.572151327648084,1.5721513276480839,0.002078138736260282,0.010000000000000231,4,Abr,2,Q2,2011,Lluviosa
2011-04-03,3.779,1.5642313195960211,1.5642313195960211,-0.007920008052062721,-0.038000000000000256,4,Abr,2,Q2,2011,Lluviosa
2011-04-04,3.86,1.5810384379124025,1.5810384379124023,0.016807118316381153,0.08099999999999996,4,Abr,2,Q2,2011,Lluviosa
2011-04-05,3.825,1.5738107347909494,1.5738107347909494,-0.007227703121452933,-0.0349999999999997,4,Abr,2,Q2,2011,Lluviosa
2011-04-06,3.865,1.5820667156379684,1.5820667156379684,0.008255980847019062,0.040000000000000036,4,Abr,2,Q2,2011,Lluviosa
2011-04-07,4.237,1.6557488152973503,1.6557488152973505,0.0736820996593821,0.3719999999999999,4,Abr,2,Q2,2011,Lluviosa
2011-04-08,3.97,1.603419840108537,1.6034198401085373,-0.05232897518881319,-0.2669999999999999,4,Abr,2,Q2,2011,Lluviosa
2011-04-09,4.268,1.6616507838810346,1.6616507838810346,0.05823094377249727,0.2979999999999996,4,Abr,2,Q2,2011,Lluviosa
2011-04-10,4.974,1.787416719793918,1.7874167197939181,0.12576593591288354,0.7060000000000004,4,Abr,2,Q2,2011,Lluviosa
2011-04-11,4.245,1.6572752418482606,1.6572752418482606,-0.13014147794565756,-0.7290000000000001,4,Abr,2,Q2,2011,Lluviosa
2011-04-12,5.648,1.894316057553147,1.894316057553147,0.23704081570488644,1.4029999999999996,4,Abr,2,Q2,2011,Lluviosa
2011-04-13,5.601,1.8872211527066336,1.8872211527066338,-0.007094904846513206,-0.04699999999999971,4,Abr,2,Q2,2011,Lluviosa
2011-04-14,5.154,1.81710227689985,1.81710227689985,-0.07011887580678389,-0.44700000000000006,4,Abr,2,Q2,2011,Lluviosa
2011-04-15,4.647,1.7311244306906997,1.7311244306906997,-0.08597784620915028,-0.5069999999999997,4,Abr,2,Q2,2011,Lluviosa
2011-04-16,4.295,1.6667629790533698,1.6667629790533698,-0.06436145163732987,-0.3520000000000003,4,Abr,2,Q2,2011,Lluviosa
2011-04-17,4.967,1.7862442885399448,1.7862442885399448,0.11948130948657498,0.6719999999999997,4,Abr,2,Q2,2011,Lluviosa
2011-04-18,4.89,1.7732559976634952,1.7732559976634952,-0.012988290876449593,-0.07699999999999996,4,Abr,2,Q2,2011,Lluviosa
2011-04-19,7.044,2.0849264719104057,2.0849264719104057,0.3116704742469105,2.154,4,Abr,2,Q2,2011,Lluviosa
2011-04-20,7.774,2.1717928027440223,2.1717928027440223,0.08686633083361661,0.7300000000000004,4,Abr,2,Q2,2011,Lluviosa
2011-04-21,8.796759999999997,2.282051718767351,2.282051718767351,0.11025891602332871,1.0227599999999972,4,Abr,2,Q2,2011,Lluviosa
2011-04-22,7.799,2.174638078663424,2.1746380786634236,-0.1074136401039274,-0.9977599999999969,4,Abr,2,Q2,2011,Lluviosa
2011-04-23,5.369,1.8514424713892288,1.8514424713892286,-0.32319560727419505,-2.4300000000000006,4,Abr,2,Q2,2011,Lluviosa
2011-04-24,4.68,1.7369512327330598,1.7369512327330598,-0.11449123865616873,-0.6890000000000001,4,Abr,2,Q2,2011,Lluviosa
2011-04-25,4.179,1.6446119874417544,1.6446119874417544,-0.09233924529130544,-0.5009999999999994,4,Abr,2,Q2,2011,Lluviosa
2011-04-26,3.868,1.5826831751252808,1.5826831751252808,-0.061928812316473625,-0.3110000000000004,4,Abr,2,Q2,2011,Lluviosa
2011-04-27,3.868,1.5826831751252808,1.5826831751252808,0.0,0.0,4,Abr,2,Q2,2011,Lluviosa
2011-04-28,3.784,1.5652770166483303,1.5652770166483305,-0.017406158476950262,-0.08400000000000007,4,Abr,2,Q2,2011,Lluviosa
2011-04-29,3.896,1.588418545210025,1.588418545210025,0.02314152856169449,0.1120000000000001,4,Abr,2,Q2,2011,Lluviosa
2011-04-30,4.061,1.621564092231941,1.621564092231941,0.033145547021915966,0.16500000000000004,4,Abr,2,Q2,2011,Lluviosa
2011-05-01,4.026,1.6146244391214004,1.6146244391214004,-0.006939653110540567,-0.03500000000000014,5,May,2,Q2,2011,Lluviosa
2011-05-02,3.893,1.5878056123069864,1.5878056123069864,-0.026818826814414054,-0.133,5,May,2,Q2,2011,Lluviosa
2011-05-03,5.345,1.847667101166351,1.847667101166351,0.25986148885936466,1.452,5,May,2,Q2,2011,Lluviosa
2011-05-04,3.887,1.5865786182880175,1.5865786182880177,-0.2610884828783333,-1.4579999999999997,5,May,2,Q2,2011,Lluviosa
2011-05-05,4.714,1.7429193038085815,1.7429193038085815,0.1563406855205638,0.8270000000000004,5,May,2,Q2,2011,Lluviosa
2011-05-06,4.7,1.7404661748405044,1.7404661748405044,-0.002453128968077145,-0.014000000000000234,5,May,2,Q2,2011,Lluviosa
2011-05-07,4.7,1.7404661748405044,1.7404661748405044,0.0,0.0,5,May,2,Q2,2011,Lluviosa
2011-05-08,4.7,1.7404661748405044,1.7404661748405044,0.0,0.0,5,May,2,Q2,2011,Lluviosa
2011-05-09,4.594,1.721694594779768,1.721694594779768,-0.018771580060736426,-0.10599999999999987,5,May,2,Q2,2011,Lluviosa
2011-05-10,4.488,1.7025638904235842,1.7025638904235842,-0.019130704356183692,-0.10599999999999987,5,May,2,Q2,2011,Lluviosa
2011-05-11,4.488,1.7025638904235842,1.7025638904235842,0.0,0.0,5,May,2,Q2,2011,Lluviosa
2011-05-12,4.594,1.721694594779768,1.721694594779768,0.019130704356183692,0.10599999999999987,5,May,2,Q2,2011,Lluviosa
2011-05-13,4.435,1.692859520573173,1.6928595205731727,-0.028835074206595257,-0.1590000000000007,5,May,2,Q2,2011,Lluviosa
2011-05-14,6.208,1.9751915203060368,1.9751915203060368,0.28233199973286416,1.7730000000000006,5,May,2,Q2,2011,Lluviosa
2011-05-15,5.227,1.8288946758903148,1.8288946758903148,-0.146296844415722,-0.9809999999999999,5,May,2,Q2,2011,Lluviosa
2011-05-16,5.514,1.8739537068540415,1.8739537068540417,0.045059030963726876,0.2869999999999999,5,May,2,Q2,2011,Lluviosa
2011-05-17,6.755,2.0483377966285023,2.0483377966285023,0.17438408977446063,1.2409999999999997,5,May,2,Q2,2011,Lluviosa
2011-05-18,5.393,1.8552036417845896,1.8552036417845899,-0.1931341548439125,-1.362,5,May,2,Q2,2011,Lluviosa
2011-05-19,5.421,1.8595738688119117,1.8595738688119114,0.004370227027321594,0.02800000000000047,5,May,2,Q2,2011,Lluviosa
2011-05-20,5.274,1.8364141097684863,1.8364141097684863,-0.023159759043425154,-0.14700000000000024,5,May,2,Q2,2011,Lluviosa
2011-05-21,5.348,1.848139802664163,1.8481398026641627,0.011725692895676376,0.07399999999999984,5,May,2,Q2,2011,Lluviosa
2011-05-22,5.013,1.7939237920574316,1.7939237920574316,-0.05421601060673109,-0.33499999999999996,5,May,2,Q2,2011,Lluviosa
2011-05-23,5.013,1.7939237920574316,1.7939237920574316,0.0,0.0,5,May,2,Q2,2011,Lluviosa
2011-05-24,4.956,1.7843991148217626,1.7843991148217626,-0.009524677235668966,-0.056999999999999496,5,May,2,Q2,2011,Lluviosa
2011-05-25,4.928,1.7796868879937855,1.7796868879937857,-0.004712226827976895,-0.02800000000000047,5,May,2,Q2,2011,Lluviosa
2011-05-26,4.928,1.7796868879937855,1.7796868879937857,0.0,0.0,5,May,2,Q2,2011,Lluviosa
2011-05-27,5.085,1.8058267264394905,1.8058267264394905,0.026139838445704777,0.15700000000000003,5,May,2,Q2,2011,Lluviosa
2011-05-28,5.272,1.8360952830481068,1.8360952830481068,0.03026855660861627,0.18700000000000028,5,May,2,Q2,2011,Lluviosa
2011-05-29,5.156,1.8174272159766327,1.8174272159766327,-0.01866806707147406,-0.11600000000000055,5,May,2,Q2,2011,Lluviosa
2011-05-30,5.34,1.8468787684491343,1.8468787684491346,0.029451552472501863,0.18400000000000016,5,May,2,Q2,2011,Lluviosa
2011-05-31,5.226,1.8287340720194163,1.8287340720194165,-0.018144696429718055,-0.11399999999999988,5,May,2,Q2,2011,Lluviosa
2011-06-01,4.928,1.7796868879937855,1.7796868879937857,-0.0490471840256308,-0.29800000000000004,6,Jun,2,Q2,2011,Lluviosa
2011-06-02,4.842,1.7650732039655492,1.7650732039655492,-0.014613684028236484,-0.0860000000000003,6,Jun,2,Q2,2011,Lluviosa
2011-06-03,5.04,1.7984040119467235,1.7984040119467237,0.03333080798117449,0.1980000000000004,6,Jun,2,Q2,2011,Lluviosa
2011-06-04,5.073,1.8038527169154384,1.8038527169154384,0.005448704968714635,0.03300000000000036,6,Jun,2,Q2,2011,Lluviosa
2011-06-05,5.425,1.8601966307812836,1.8601966307812834,0.05634391386584503,0.3519999999999994,6,Jun,2,Q2,2011,Lluviosa
2011-06-06,4.985,1.7892563390099363,1.7892563390099365,-0.07094029177134686,-0.4399999999999995,6,Jun,2,Q2,2011,Lluviosa
2011-06-07,4.899,1.7747828450209382,1.7747828450209382,-0.014473493988998332,-0.0860000000000003,6,Jun,2,Q2,2011,Lluviosa
2011-06-08,4.842,1.7650732039655492,1.7650732039655492,-0.009709641055388962,-0.057000000000000384,6,Jun,2,Q2,2011,Lluviosa
2011-06-09,4.814,1.760268802136684,1.7602688021366841,-0.004804401828865101,-0.02799999999999958,6,Jun,2,Q2,2011,Lluviosa
2011-06-10,4.814,1.760268802136684,1.7602688021366841,0.0,0.0,6,Jun,2,Q2,2011,Lluviosa
2011-06-11,4.923,1.778843077294828,1.778843077294828,0.018574275158143916,0.10899999999999999,6,Jun,2,Q2,2011,Lluviosa
2011-06-12,4.971,1.7869144175648557,1.7869144175648555,0.008071340270027427,0.04800000000000004,6,Jun,2,Q2,2011,Lluviosa
2011-06-13,5.286,1.838324938375376,1.8383249383753757,0.05141052081052022,0.3149999999999995,6,Jun,2,Q2,2011,Lluviosa
2011-06-14,5.939,1.937157671917412,1.937157671917412,0.09883273354203626,0.6530000000000005,6,Jun,2,Q2,2011,Lluviosa
2011-06-15,5.791,1.9155982061316543,1.9155982061316543,-0.021559465785757626,-0.1479999999999997,6,Jun,2,Q2,2011,Lluviosa
2011-06-16,5.132,1.8135209610095675,1.8135209610095675,-0.10207724512208682,-0.6590000000000007,6,Jun,2,Q2,2011,Lluviosa
2011-06-17,5.042,1.79873508296448,1.7987350829644801,-0.014785878045087353,-0.08999999999999986,6,Jun,2,Q2,2011,Lluviosa
2011-06-18,4.871,1.7700249770820489,1.7700249770820489,-0.02871010588243128,-0.17099999999999937,6,Jun,2,Q2,2011,Lluviosa
2011-06-19,4.785,1.7552683606456398,1.7552683606456398,-0.01475661643640902,-0.0860000000000003,6,Jun,2,Q2,2011,Lluviosa
2011-06-20,4.7,1.7404661748405044,1.7404661748405044,-0.014802185805135482,-0.08499999999999996,6,Jun,2,Q2,2011,Lluviosa
2011-06-21,4.7,1.7404661748405044,1.7404661748405044,0.0,0.0,6,Jun,2,Q2,2011,Lluviosa
2011-06-22,4.647,1.7311244306906997,1.7311244306906997,-0.00934174414980471,-0.052999999999999936,6,Jun,2,Q2,2011,Lluviosa
2011-06-23,4.653,1.7321863776931536,1.7321863776931536,0.001061947002453989,0.005999999999999339,6,Jun,2,Q2,2011,Lluviosa
2011-06-24,4.961,1.7852382522377894,1.7852382522377894,0.05305187454463578,0.3080000000000007,6,Jun,2,Q2,2011,Lluviosa
2011-06-25,5.278,1.8370514584197617,1.8370514584197617,0.05181320618197227,0.3169999999999993,6,Jun,2,Q2,2011,Lluviosa
2011-06-26,4.814,1.760268802136684,1.7602688021366841,-0.07678265628307757,-0.4639999999999995,6,Jun,2,Q2,2011,Lluviosa
2011-06-27,5.489,1.8701084356390316,1.8701084356390314,0.10983963350234727,0.6749999999999998,6,Jun,2,Q2,2011,Lluviosa
2011-06-28,5.453,1.8645451389537029,1.8645451389537027,-0.0055632966853287336,-0.03599999999999959,6,Jun,2,Q2,2011,Lluviosa
2011-06-29,4.985,1.7892563390099363,1.7892563390099365,-0.07528879994376614,-0.46799999999999997,6,Jun,2,Q2,2011,Lluviosa
2011-06-30,4.928,1.7796868879937855,1.7796868879937857,-0.00956945101615081,-0.057000000000000384,6,Jun,2,Q2,2011,Lluviosa
2011-07-01,4.871,1.7700249770820489,1.7700249770820489,-0.009661910911736848,-0.056999999999999496,7,Jul,3,Q3,2011,Seca
2011-07-02,4.7,1.7404661748405044,1.7404661748405044,-0.029558802241544502,-0.17100000000000026,7,Jul,3,Q3,2011,Seca
2011-07-03,4.7,1.7404661748405044,1.7404661748405044,0.0,0.0,7,Jul,3,Q3,2011,Seca
2011-07-04,4.647,1.7311244306906997,1.7311244306906997,-0.00934174414980471,-0.052999999999999936,7,Jul,3,Q3,2011,Seca
2011-07-05,4.594,1.721694594779768,1.721694594779768,-0.009429835910931716,-0.052999999999999936,7,Jul,3,Q3,2011,Seca
2011-07-06,4.815,1.7604407859706277,1.7604407859706277,0.03874619119085976,0.22100000000000009,7,Jul,3,Q3,2011,Seca
2011-07-07,4.968,1.7864118629014598,1.7864118629014598,0.025971076930832115,0.15299999999999958,7,Jul,3,Q3,2011,Seca
2011-07-08,4.871,1.7700249770820489,1.7700249770820489,-0.016386885819410946,-0.09699999999999953,7,Jul,3,Q3,2011,Seca
2011-07-09,4.9,1.7749523509116738,1.7749523509116738,0.004927373829624937,0.028999999999999915,7,Jul,3,Q3,2011,Seca
2011-07-10,5.042,1.79873508296448,1.7987350829644801,0.023782732052806344,0.14199999999999946,7,Jul,3,Q3,2011,Seca
2011-07-11,5.918,1.934126710514977,1.934126710514977,0.13539162755049694,0.8760000000000003,7,Jul,3,Q3,2011,Seca
2011-07-12,4.928,1.7796868879937855,1.7796868879937857,-0.15443982252119137,-0.9900000000000002,7,Jul,3,Q3,2011,Seca
2011-07-13,4.864,1.7688319645843502,1.7688319645843502,-0.010854923409435502,-0.06400000000000006,7,Jul,3,Q3,2011,Seca
2011-07-14,4.7,1.7404661748405044,1.7404661748405044,-0.02836578974384585,-0.1639999999999997,7,Jul,3,Q3,2011,Seca
2011-07-15,4.814,1.760268802136684,1.7602688021366841,0.019802627296179764,0.11399999999999988,7,Jul,3,Q3,2011,Seca
2011-07-16,4.758,1.7505901921899842,1.7505901921899842,-0.00967860994669989,-0.05600000000000005,7,Jul,3,Q3,2011,Seca
2011-07-17,4.541,1.7121749898852126,1.7121749898852126,-0.03841520230477169,-0.21699999999999964,7,Jul,3,Q3,2011,Seca
2011-07-18,4.488,1.7025638904235842,1.7025638904235842,-0.009611099461628303,-0.052999999999999936,7,Jul,3,Q3,2011,Seca
2011-07-19,4.541,1.7121749898852126,1.7121749898852126,0.009611099461628303,0.052999999999999936,7,Jul,3,Q3,2011,Seca
2011-07-20,4.514,1.707290312601605,1.707290312601605,-0.00488467728360753,-0.027000000000000135,7,Jul,3,Q3,2011,Seca
2011-07-21,4.435,1.692859520573173,1.6928595205731727,-0.014430792028432338,-0.07900000000000063,7,Jul,3,Q3,2011,Seca
2011-07-22,4.435,1.692859520573173,1.6928595205731727,0.0,0.0,7,Jul,3,Q3,2011,Seca
2011-07-23,5.528,1.8761006176618056,1.8761006176618058,0.18324109708863312,1.093,7,Jul,3,Q3,2011,Seca
2011-07-24,5.159,1.817914426704906,1.817914426704906,-0.0581861909568997,-0.3689999999999998,7,Jul,3,Q3,2011,Seca
2011-07-25,4.985,1.7892563390099363,1.7892563390099365,-0.02865808769496958,-0.1739999999999995,7,Jul,3,Q3,2011,Seca
2011-07-26,4.957,1.7845669986465504,1.7845669986465504,-0.004689340363386085,-0.02800000000000047,7,Jul,3,Q3,2011,Seca
2011-07-27,4.908,1.7763073646691334,1.7763073646691334,-0.008259633977417025,-0.04899999999999949,7,Jul,3,Q3,2011,Seca
2011-07-28,4.871,1.7700249770820489,1.7700249770820489,-0.006282387587084548,-0.03699999999999992,7,Jul,3,Q3,2011,Seca
2011-07-29,5.1,1.8082887711792652,1.8082887711792655,0.038263794097216586,0.2289999999999992,7,Jul,3,Q3,2011,Seca
2011-07-30,5.289,1.8388020755613663,1.8388020755613663,0.03051330438210087,0.18900000000000006,7,Jul,3,Q3,2011,Seca
2011-07-31,5.1,1.8082887711792652,1.8082887711792655,-0.03051330438210087,-0.18900000000000006,7,Jul,3,Q3,2011,Seca
2011-08-01,4.757,1.7504165056936725,1.7504165056936725,-0.05787226548559299,-0.34299999999999997,8,Ago,3,Q3,2011,Seca
2011-08-02,4.488,1.7025638904235842,1.7025638904235842,-0.04785261527008822,-0.26899999999999924,8,Ago,3,Q3,2011,Seca
2011-08-03,4.276,1.663168234855068,1.663168234855068,-0.03939565556851621,-0.21200000000000063,8,Ago,3,Q3,2011,Seca
2011-08-04,4.276,1.663168234855068,1.663168234855068,0.0,0.0,8,Ago,3,Q3,2011,Seca
2011-08-05,4.276,1.663168234855068,1.663168234855068,0.0,0.0,8,Ago,3,Q3,2011,Seca
2011-08-06,4.276,1.663168234855068,1.663168234855068,0.0,0.0,8,Ago,3,Q3,2011,Seca
2011-08-07,4.276,1.663168234855068,1.663168234855068,0.0,0.0,8,Ago,3,Q3,2011,Seca
2011-08-08,4.276,1.663168234855068,1.663168234855068,0.0,0.0,8,Ago,3,Q3,2011,Seca
2011-08-09,4.276,1.663168234855068,1.663168234855068,0.0,0.0,8,Ago,3,Q3,2011,Seca
2011-08-10,4.276,1.663168234855068,1.663168234855068,0.0,0.0,8,Ago,3,Q3,2011,Seca
2011-08-11,4.249,1.6580375822701627,1.6580375822701627,-0.005130652584905304,-0.027000000000000135,8,Ago,3,Q3,2011,Seca
2011-08-12,4.17,1.6428726885203375,1.6428726885203377,-0.015164893749824992,-0.07899999999999974,8,Ago,3,Q3,2011,Seca
2011-08-13,4.146,1.6382197138595525,1.6382197138595525,-0.004652974660785292,-0.02400000000000002,8,Ago,3,Q3,2011,Seca
2011-08-14,4.098,1.6288483059539236,1.6288483059539236,-0.009371407905628848,-0.04800000000000004,8,Ago,3,Q3,2011,Seca
2011-08-15,4.12,1.6331544390514163,1.6331544390514163,0.004306133097492726,0.02200000000000024,8,Ago,3,Q3,2011,Seca
2011-08-16,4.074,1.62412946117709,1.62412946117709,-0.009024977874326323,-0.04600000000000026,8,Ago,3,Q3,2011,Seca
2011-08-17,4.12,1.6331544390514163,1.6331544390514163,0.009024977874326323,0.04600000000000026,8,Ago,3,Q3,2011,Seca
2011-08-18,4.074,1.62412946117709,1.62412946117709,-0.009024977874326323,-0.04600000000000026,8,Ago,3,Q3,2011,Seca
2011-08-19,4.12,1.6331544390514163,1.6331544390514163,0.009024977874326323,0.04600000000000026,8,Ago,3,Q3,2011,Seca
2011-08-20,4.141,1.6372476130733675,1.6372476130733675,0.004093174021951196,0.020999999999999908,8,Ago,3,Q3,2011,Seca
2011-08-21,4.149,1.6388025210640045,1.6388025210640043,0.0015549079906367336,0.008000000000000007,8,Ago,3,Q3,2011,Seca
2011-08-22,4.173,1.643452791021378,1.643452791021378,0.0046502699573738315,0.02400000000000002,8,Ago,3,Q3,2011,Seca
2011-08-23,4.164,1.641711472984396,1.641711472984396,-0.0017413180369820758,-0.009000000000000341,8,Ago,3,Q3,2011,Seca
2011-08-24,3.988,1.60703502781779,1.60703502781779,-0.03467644516660595,-0.1759999999999997,8,Ago,3,Q3,2011,Seca
2011-08-25,3.906,1.5904589458362977,1.5904589458362977,-0.016576081981492408,-0.08199999999999985,8,Ago,3,Q3,2011,Seca
2011-08-26,3.884,1.585964556248458,1.5859645562484581,-0.004494389587839542,-0.02200000000000024,8,Ago,3,Q3,2011,Seca
2011-08-27,3.882,1.5855549719707684,1.5855549719707684,-0.00040958427768966743,-0.0019999999999997797,8,Ago,3,Q3,2011,Seca
2011-08-28,3.862,1.5814498758939315,1.5814498758939317,-0.004105096076836734,-0.020000000000000018,8,Ago,3,Q3,2011,Seca
2011-08-29,3.874,1.5839149552030145,1.5839149552030145,0.002465079309082796,0.01200000000000001,8,Ago,3,Q3,2011,Seca
2011-08-30,3.834,1.5756742822812912,1.5756742822812912,-0.008240672921723258,-0.040000000000000036,8,Ago,3,Q3,2011,Seca
2011-08-31,3.966,1.602614687085975,1.602614687085975,0.026940404804683737,0.13200000000000012,8,Ago,3,Q3,2011,Seca
2011-09-01,3.986,1.6066339851013662,1.6066339851013662,0.004019298015391248,0.020000000000000018,9,Sep,3,Q3,2011,Lluviosa
2011-09-02,3.888,1.586783221869294,1.586783221869294,-0.019850763232072133,-0.09800000000000031,9,Sep,3,Q3,2011,Lluviosa
2011-09-03,3.828,1.5744323032352852,1.5744323032352852,-0.012350918634008945,-0.06000000000000005,9,Sep,3,Q3,2011,Lluviosa
2011-09-04,3.786,1.5656949894861816,1.5656949894861816,-0.008737313749103581,-0.041999999999999815,9,Sep,3,Q3,2011,Lluviosa
2011-09-05,3.764,1.5610876514930536,1.5610876514930536,-0.004607337993127958,-0.02200000000000024,9,Sep,3,Q3,2011,Lluviosa
2011-09-06,3.772,1.5627655042356696,1.5627655042356696,0.001677852742616004,0.008000000000000007,9,Sep,3,Q3,2011,Lluviosa
2011-09-07,3.852,1.5793909910818036,1.5793909910818036,0.016625486846133963,0.08000000000000007,9,Sep,3,Q3,2011,Lluviosa
2011-09-08,3.808,1.5702811972329065,1.5702811972329065,-0.009109793848897096,-0.04400000000000004,9,Sep,3,Q3,2011,Lluviosa
2011-09-09,3.758,1.559827411880766,1.559827411880766,-0.010453785352140477,-0.04999999999999982,9,Sep,3,Q3,2011,Lluviosa
2011-09-10,3.742,1.5564589876432138,1.5564589876432138,-0.0033684242375522366,-0.016000000000000014,9,Sep,3,Q3,2011,Lluviosa
2011-09-11,3.842,1.5773278585158668,1.5773278585158668,0.02086887087265299,0.10000000000000009,9,Sep,3,Q3,2011,Lluviosa
2011-09-12,3.954,1.600195331067168,1.600195331067168,0.02286747255130117,0.1120000000000001,9,Sep,3,Q3,2011,Lluviosa
2011-09-13,3.82,1.5727739280625088,1.5727739280625088,-0.027421403004659117,-0.13400000000000034,9,Sep,3,Q3,2011,Lluviosa
2011-09-14,3.738,1.5556151057365937,1.5556151057365937,-0.017158822325915146,-0.08199999999999985,9,Sep,3,Q3,2011,Lluviosa
2011-09-15,3.722,1.5522324386633213,1.5522324386633213,-0.003382667073272394,-0.016000000000000014,9,Sep,3,Q3,2011,Lluviosa
2011-09-16,3.704,1.5484132105963258,1.5484132105963258,-0.003819228066995528,-0.017999999999999794,9,Sep,3,Q3,2011,Lluviosa
